#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
1.020e+05, 1.094e+05, 1.035e+05,  1.927e-04, 8.827e-03, 1.798e-03, 9.020e-03,  0.000e+00, 0.000e+00, 8.007e-05, 0.000e+00, 0.00289 , 0.05401 
1.023e+05, 1.094e+05, 1.035e+05,  1.927e-04, 8.827e-03, 1.799e-03, 9.020e-03,  0.000e+00, 0.000e+00, 8.045e-05, 0.000e+00, 0.00289 , 0.05401 
1.026e+05, 1.094e+05, 1.035e+05,  1.926e-04, 8.827e-03, 1.800e-03, 9.020e-03,  0.000e+00, 0.000e+00, 8.082e-05, 0.000e+00, 0.00289 , 0.05401 
1.029e+05, 1.094e+05, 1.035e+05,  1.926e-04, 8.827e-03, 1.801e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.119e-05, 0.000e+00, 0.00289 , 0.05401 
1.032e+05, 1.094e+05, 1.035e+05,  1.925e-04, 8.827e-03, 1.801e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.156e-05, 0.000e+00, 0.00289 , 0.05401 
1.035e+05, 1.094e+05, 1.035e+05,  1.925e-04, 8.827e-03, 1.802e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.192e-05, 0.000e+00, 0.00289 , 0.05401 
1.038e+05, 1.094e+05, 1.035e+05,  1.925e-04, 8.827e-03, 1.803e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.228e-05, 0.000e+00, 0.00289 , 0.05401 
1.041e+05, 1.094e+05, 1.035e+05,  1.924e-04, 8.827e-03, 1.804e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.264e-05, 0.000e+00, 0.00289 , 0.05401 
1.044e+05, 1.094e+05, 1.035e+05,  1.924e-04, 8.827e-03, 1.805e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.299e-05, 0.000e+00, 0.00288 , 0.05401 
1.047e+05, 1.094e+05, 1.035e+05,  1.924e-04, 8.827e-03, 1.805e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.335e-05, 0.000e+00, 0.00288 , 0.05401 
1.050e+05, 1.094e+05, 1.035e+05,  1.923e-04, 8.827e-03, 1.806e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.370e-05, 0.000e+00, 0.00288 , 0.05401 
1.053e+05, 1.094e+05, 1.035e+05,  1.923e-04, 8.827e-03, 1.807e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.404e-05, 0.000e+00, 0.00288 , 0.05401 
1.056e+05, 1.094e+05, 1.035e+05,  1.923e-04, 8.827e-03, 1.808e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.439e-05, 0.000e+00, 0.00288 , 0.05401 
1.059e+05, 1.094e+05, 1.035e+05,  1.922e-04, 8.827e-03, 1.808e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.473e-05, 0.000e+00, 0.00288 , 0.05401 
1.062e+05, 1.094e+05, 1.035e+05,  1.922e-04, 8.827e-03, 1.809e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.507e-05, 0.000e+00, 0.00288 , 0.05401 
1.065e+05, 1.094e+05, 1.035e+05,  1.921e-04, 8.827e-03, 1.810e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.540e-05, 0.000e+00, 0.00288 , 0.05401 
1.068e+05, 1.094e+05, 1.035e+05,  1.921e-04, 8.827e-03, 1.811e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.573e-05, 0.000e+00, 0.00288 , 0.05401 
1.071e+05, 1.094e+05, 1.035e+05,  1.921e-04, 8.827e-03, 1.811e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.606e-05, 0.000e+00, 0.00288 , 0.05401 
1.074e+05, 1.094e+05, 1.035e+05,  1.920e-04, 8.827e-03, 1.812e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.639e-05, 0.000e+00, 0.00288 , 0.05401 
1.077e+05, 1.094e+05, 1.035e+05,  1.920e-04, 8.827e-03, 1.813e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.671e-05, 0.000e+00, 0.00287 , 0.05401 
1.080e+05, 1.094e+05, 1.035e+05,  1.920e-04, 8.827e-03, 1.814e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.704e-05, 0.000e+00, 0.00287 , 0.05401 
1.083e+05, 1.094e+05, 1.035e+05,  1.919e-04, 8.827e-03, 1.814e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.736e-05, 0.000e+00, 0.00287 , 0.05401 
1.086e+05, 1.094e+05, 1.035e+05,  1.919e-04, 8.827e-03, 1.815e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.767e-05, 0.000e+00, 0.00287 , 0.05401 
1.089e+05, 1.094e+05, 1.035e+05,  1.918e-04, 8.827e-03, 1.816e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.799e-05, 0.000e+00, 0.00287 , 0.05401 
1.092e+05, 1.094e+05, 1.035e+05,  1.918e-04, 8.827e-03, 1.817e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.830e-05, 0.000e+00, 0.00287 , 0.05401 
1.095e+05, 1.094e+05, 1.035e+05,  1.918e-04, 8.827e-03, 1.817e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.861e-05, 0.000e+00, 0.00287 , 0.05401 
1.098e+05, 1.094e+05, 1.035e+05,  1.917e-04, 8.827e-03, 1.818e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.892e-05, 0.000e+00, 0.00287 , 0.05401 
1.101e+05, 1.094e+05, 1.035e+05,  1.917e-04, 8.827e-03, 1.819e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.923e-05, 0.000e+00, 0.00287 , 0.05401 
1.104e+05, 1.094e+05, 1.035e+05,  1.917e-04, 8.827e-03, 1.820e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.953e-05, 0.000e+00, 0.00287 , 0.05401 
1.107e+05, 1.094e+05, 1.035e+05,  1.916e-04, 8.827e-03, 1.820e-03, 9.019e-03,  0.000e+00, 0.000e+00, 8.983e-05, 0.000e+00, 0.00287 , 0.05401 
1.110e+05, 1.094e+05, 1.035e+05,  1.916e-04, 8.827e-03, 1.821e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.013e-05, 0.000e+00, 0.00286 , 0.05401 
1.113e+05, 1.094e+05, 1.035e+05,  1.916e-04, 8.827e-03, 1.822e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.042e-05, 0.000e+00, 0.00286 , 0.05401 
1.116e+05, 1.094e+05, 1.035e+05,  1.915e-04, 8.827e-03, 1.823e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.072e-05, 0.000e+00, 0.00286 , 0.05401 
1.119e+05, 1.094e+05, 1.035e+05,  1.915e-04, 8.827e-03, 1.823e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.101e-05, 0.000e+00, 0.00286 , 0.05401 
1.122e+05, 1.094e+05, 1.035e+05,  1.915e-04, 8.827e-03, 1.824e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.130e-05, 0.000e+00, 0.00286 , 0.05401 
1.125e+05, 1.094e+05, 1.035e+05,  1.914e-04, 8.827e-03, 1.825e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.159e-05, 0.000e+00, 0.00286 , 0.05401 
1.128e+05, 1.094e+05, 1.035e+05,  1.914e-04, 8.827e-03, 1.826e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.187e-05, 0.000e+00, 0.00286 , 0.05401 
1.131e+05, 1.094e+05, 1.035e+05,  1.913e-04, 8.827e-03, 1.826e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.216e-05, 0.000e+00, 0.00286 , 0.05401 
1.134e+05, 1.094e+05, 1.035e+05,  1.913e-04, 8.827e-03, 1.827e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.244e-05, 0.000e+00, 0.00286 , 0.05401 
1.137e+05, 1.094e+05, 1.035e+05,  1.913e-04, 8.827e-03, 1.828e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.272e-05, 0.000e+00, 0.00286 , 0.05401 
1.140e+05, 1.094e+05, 1.035e+05,  1.912e-04, 8.827e-03, 1.829e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.300e-05, 0.000e+00, 0.00286 , 0.05401 
1.143e+05, 1.094e+05, 1.035e+05,  1.912e-04, 8.827e-03, 1.829e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.328e-05, 0.000e+00, 0.00286 , 0.05401 
1.146e+05, 1.094e+05, 1.035e+05,  1.912e-04, 8.827e-03, 1.830e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.355e-05, 0.000e+00, 0.00285 , 0.05401 
1.149e+05, 1.094e+05, 1.035e+05,  1.911e-04, 8.827e-03, 1.831e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.383e-05, 0.000e+00, 0.00285 , 0.05401 
1.152e+05, 1.094e+05, 1.035e+05,  1.911e-04, 8.827e-03, 1.831e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.410e-05, 0.000e+00, 0.00285 , 0.05401 
1.155e+05, 1.094e+05, 1.035e+05,  1.911e-04, 8.827e-03, 1.832e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.437e-05, 0.000e+00, 0.00285 , 0.05401 
1.158e+05, 1.094e+05, 1.035e+05,  1.910e-04, 8.827e-03, 1.833e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.464e-05, 0.000e+00, 0.00285 , 0.05401 
1.161e+05, 1.094e+05, 1.035e+05,  1.910e-04, 8.827e-03, 1.834e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.491e-05, 0.000e+00, 0.00285 , 0.05401 
1.164e+05, 1.094e+05, 1.035e+05,  1.910e-04, 8.827e-03, 1.834e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.517e-05, 0.000e+00, 0.00285 , 0.05401 
1.167e+05, 1.094e+05, 1.035e+05,  1.909e-04, 8.827e-03, 1.835e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.544e-05, 0.000e+00, 0.00285 , 0.05401 
1.170e+05, 1.094e+05, 1.035e+05,  1.909e-04, 8.827e-03, 1.836e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.570e-05, 0.000e+00, 0.00285 , 0.05401 
1.173e+05, 1.094e+05, 1.035e+05,  1.909e-04, 8.827e-03, 1.836e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.596e-05, 0.000e+00, 0.00285 , 0.05401 
1.176e+05, 1.094e+05, 1.035e+05,  1.908e-04, 8.827e-03, 1.837e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.622e-05, 0.000e+00, 0.00285 , 0.05401 
1.179e+05, 1.094e+05, 1.035e+05,  1.908e-04, 8.827e-03, 1.838e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.648e-05, 0.000e+00, 0.00285 , 0.05401 
1.182e+05, 1.094e+05, 1.035e+05,  1.908e-04, 8.827e-03, 1.839e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.674e-05, 0.000e+00, 0.00285 , 0.05401 
1.185e+05, 1.094e+05, 1.035e+05,  1.908e-04, 8.827e-03, 1.839e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.699e-05, 0.000e+00, 0.00284 , 0.05401 
1.188e+05, 1.094e+05, 1.035e+05,  1.907e-04, 8.827e-03, 1.840e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.725e-05, 0.000e+00, 0.00284 , 0.05401 
1.191e+05, 1.094e+05, 1.035e+05,  1.907e-04, 8.827e-03, 1.841e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.750e-05, 0.000e+00, 0.00284 , 0.05401 
1.194e+05, 1.094e+05, 1.035e+05,  1.907e-04, 8.827e-03, 1.841e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.775e-05, 0.000e+00, 0.00284 , 0.05401 
1.197e+05, 1.094e+05, 1.035e+05,  1.906e-04, 8.827e-03, 1.842e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.801e-05, 0.000e+00, 0.00284 , 0.05401 
1.200e+05, 1.094e+05, 1.035e+05,  1.906e-04, 8.827e-03, 1.843e-03, 9.018e-03,  0.000e+00, 0.000e+00, 9.826e-05, 0.000e+00, 0.00284 , 0.05401 
1.203e+05, 1.094e+05, 1.035e+05,  1.906e-04, 8.827e-03, 1.843e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.851e-05, 0.000e+00, 0.00284 , 0.05401 
1.206e+05, 1.094e+05, 1.035e+05,  1.905e-04, 8.827e-03, 1.844e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.876e-05, 0.000e+00, 0.00284 , 0.05401 
1.209e+05, 1.094e+05, 1.035e+05,  1.905e-04, 8.827e-03, 1.845e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.901e-05, 0.000e+00, 0.00284 , 0.05401 
1.212e+05, 1.094e+05, 1.035e+05,  1.905e-04, 8.827e-03, 1.845e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.925e-05, 0.000e+00, 0.00284 , 0.05401 
1.215e+05, 1.094e+05, 1.035e+05,  1.905e-04, 8.827e-03, 1.846e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.950e-05, 0.000e+00, 0.00284 , 0.05401 
1.218e+05, 1.094e+05, 1.035e+05,  1.904e-04, 8.827e-03, 1.847e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.975e-05, 0.000e+00, 0.00284 , 0.05401 
1.221e+05, 1.094e+05, 1.035e+05,  1.904e-04, 8.827e-03, 1.847e-03, 9.017e-03,  0.000e+00, 0.000e+00, 9.999e-05, 0.000e+00, 0.00283 , 0.05401 
1.224e+05, 1.094e+05, 1.035e+05,  1.904e-04, 8.827e-03, 1.848e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.002e-04, 0.000e+00, 0.00283 , 0.05401 
1.227e+05, 1.094e+05, 1.035e+05,  1.904e-04, 8.827e-03, 1.849e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.005e-04, 0.000e+00, 0.00283 , 0.05401 
1.230e+05, 1.094e+05, 1.035e+05,  1.903e-04, 8.827e-03, 1.849e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.007e-04, 0.000e+00, 0.00283 , 0.05401 
1.233e+05, 1.094e+05, 1.035e+05,  1.903e-04, 8.827e-03, 1.850e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.010e-04, 0.000e+00, 0.00283 , 0.05401 
1.236e+05, 1.094e+05, 1.035e+05,  1.903e-04, 8.827e-03, 1.851e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.012e-04, 0.000e+00, 0.00283 , 0.05401 
1.239e+05, 1.094e+05, 1.035e+05,  1.902e-04, 8.827e-03, 1.851e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.015e-04, 0.000e+00, 0.00283 , 0.05401 
1.242e+05, 1.094e+05, 1.035e+05,  1.902e-04, 8.827e-03, 1.852e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.017e-04, 0.000e+00, 0.00283 , 0.05401 
1.245e+05, 1.094e+05, 1.035e+05,  1.902e-04, 8.827e-03, 1.852e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.019e-04, 0.000e+00, 0.00283 , 0.05401 
1.248e+05, 1.094e+05, 1.035e+05,  1.902e-04, 8.827e-03, 1.853e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.022e-04, 0.000e+00, 0.00283 , 0.05401 
1.251e+05, 1.094e+05, 1.035e+05,  1.901e-04, 8.827e-03, 1.854e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.024e-04, 0.000e+00, 0.00283 , 0.05401 
1.254e+05, 1.094e+05, 1.035e+05,  1.901e-04, 8.827e-03, 1.854e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.026e-04, 0.000e+00, 0.00283 , 0.05401 
1.257e+05, 1.094e+05, 1.035e+05,  1.901e-04, 8.827e-03, 1.855e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.029e-04, 0.000e+00, 0.00282 , 0.05401 
1.260e+05, 1.094e+05, 1.035e+05,  1.901e-04, 8.827e-03, 1.856e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.031e-04, 0.000e+00, 0.00282 , 0.05401 
1.263e+05, 1.094e+05, 1.035e+05,  1.900e-04, 8.827e-03, 1.856e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.034e-04, 0.000e+00, 0.00282 , 0.05401 
1.266e+05, 1.094e+05, 1.035e+05,  1.900e-04, 8.827e-03, 1.857e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.036e-04, 0.000e+00, 0.00282 , 0.05401 
1.269e+05, 1.094e+05, 1.035e+05,  1.900e-04, 8.827e-03, 1.857e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.038e-04, 0.000e+00, 0.00282 , 0.05401 
1.272e+05, 1.094e+05, 1.035e+05,  1.900e-04, 8.827e-03, 1.858e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.041e-04, 0.000e+00, 0.00282 , 0.05401 
1.275e+05, 1.094e+05, 1.035e+05,  1.900e-04, 8.827e-03, 1.858e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.043e-04, 0.000e+00, 0.00282 , 0.05401 
1.278e+05, 1.094e+05, 1.035e+05,  1.899e-04, 8.827e-03, 1.859e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.045e-04, 0.000e+00, 0.00282 , 0.05401 
1.281e+05, 1.094e+05, 1.035e+05,  1.899e-04, 8.827e-03, 1.860e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.048e-04, 0.000e+00, 0.00282 , 0.05401 
1.284e+05, 1.094e+05, 1.035e+05,  1.899e-04, 8.827e-03, 1.860e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.050e-04, 0.000e+00, 0.00282 , 0.05401 
1.287e+05, 1.094e+05, 1.035e+05,  1.899e-04, 8.827e-03, 1.861e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.052e-04, 0.000e+00, 0.00282 , 0.05401 
1.290e+05, 1.094e+05, 1.035e+05,  1.898e-04, 8.827e-03, 1.861e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.055e-04, 0.000e+00, 0.00281 , 0.05401 
1.293e+05, 1.094e+05, 1.035e+05,  1.898e-04, 8.827e-03, 1.862e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.057e-04, 0.000e+00, 0.00281 , 0.05401 
1.296e+05, 1.094e+05, 1.035e+05,  1.898e-04, 8.827e-03, 1.863e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.059e-04, 0.000e+00, 0.00281 , 0.05401 
1.299e+05, 1.094e+05, 1.035e+05,  1.898e-04, 8.827e-03, 1.863e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.062e-04, 0.000e+00, 0.00281 , 0.05401 
1.302e+05, 1.094e+05, 1.035e+05,  1.898e-04, 8.827e-03, 1.864e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.064e-04, 0.000e+00, 0.00281 , 0.05401 
1.305e+05, 1.094e+05, 1.035e+05,  1.897e-04, 8.827e-03, 1.864e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.066e-04, 0.000e+00, 0.00281 , 0.05401 
1.308e+05, 1.094e+05, 1.035e+05,  1.897e-04, 8.827e-03, 1.865e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.069e-04, 0.000e+00, 0.00281 , 0.05401 
1.311e+05, 1.094e+05, 1.035e+05,  1.897e-04, 8.827e-03, 1.865e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.071e-04, 0.000e+00, 0.00281 , 0.05401 
1.314e+05, 1.094e+05, 1.035e+05,  1.897e-04, 8.827e-03, 1.866e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.073e-04, 0.000e+00, 0.00281 , 0.05401 
1.317e+05, 1.094e+05, 1.035e+05,  1.897e-04, 8.827e-03, 1.866e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.076e-04, 0.000e+00, 0.00281 , 0.05401 
1.320e+05, 1.094e+05, 1.035e+05,  1.896e-04, 8.827e-03, 1.867e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.078e-04, 0.000e+00, 0.00281 , 0.05401 
1.323e+05, 1.094e+05, 1.035e+05,  1.896e-04, 8.827e-03, 1.867e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.080e-04, 0.000e+00, 0.00281 , 0.05401 
1.326e+05, 1.094e+05, 1.035e+05,  1.896e-04, 8.827e-03, 1.868e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.083e-04, 0.000e+00, 0.00280 , 0.05401 
1.329e+05, 1.094e+05, 1.035e+05,  1.896e-04, 8.827e-03, 1.868e-03, 9.017e-03,  0.000e+00, 0.000e+00, 1.085e-04, 0.000e+00, 0.00280 , 0.05401 
1.332e+05, 1.094e+05, 1.035e+05,  1.896e-04, 8.827e-03, 1.869e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.087e-04, 0.000e+00, 0.00280 , 0.05401 
1.335e+05, 1.094e+05, 1.035e+05,  1.895e-04, 8.827e-03, 1.869e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.090e-04, 0.000e+00, 0.00280 , 0.05401 
1.338e+05, 1.094e+05, 1.035e+05,  1.895e-04, 8.827e-03, 1.870e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.092e-04, 0.000e+00, 0.00280 , 0.05401 
1.341e+05, 1.094e+05, 1.035e+05,  1.895e-04, 8.827e-03, 1.870e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.094e-04, 0.000e+00, 0.00280 , 0.05401 
1.344e+05, 1.094e+05, 1.035e+05,  1.895e-04, 8.827e-03, 1.871e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.097e-04, 0.000e+00, 0.00280 , 0.05401 
1.347e+05, 1.094e+05, 1.035e+05,  1.895e-04, 8.827e-03, 1.871e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.099e-04, 0.000e+00, 0.00280 , 0.05401 
1.350e+05, 1.094e+05, 1.035e+05,  1.895e-04, 8.827e-03, 1.872e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.101e-04, 0.000e+00, 0.00280 , 0.05401 
1.353e+05, 1.094e+05, 1.035e+05,  1.894e-04, 8.827e-03, 1.872e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.104e-04, 0.000e+00, 0.00280 , 0.05401 
1.356e+05, 1.094e+05, 1.035e+05,  1.894e-04, 8.827e-03, 1.873e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.106e-04, 0.000e+00, 0.00280 , 0.05401 
1.359e+05, 1.094e+05, 1.035e+05,  1.894e-04, 8.827e-03, 1.873e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.108e-04, 0.000e+00, 0.00279 , 0.05401 
1.362e+05, 1.094e+05, 1.035e+05,  1.894e-04, 8.827e-03, 1.874e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.110e-04, 0.000e+00, 0.00279 , 0.05401 
1.365e+05, 1.094e+05, 1.035e+05,  1.894e-04, 8.827e-03, 1.874e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.113e-04, 0.000e+00, 0.00279 , 0.05401 
1.368e+05, 1.094e+05, 1.035e+05,  1.893e-04, 8.827e-03, 1.875e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.115e-04, 0.000e+00, 0.00279 , 0.05401 
1.371e+05, 1.094e+05, 1.035e+05,  1.893e-04, 8.827e-03, 1.875e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.117e-04, 0.000e+00, 0.00279 , 0.05401 
1.374e+05, 1.094e+05, 1.035e+05,  1.893e-04, 8.827e-03, 1.876e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.120e-04, 0.000e+00, 0.00279 , 0.05401 
1.377e+05, 1.094e+05, 1.035e+05,  1.893e-04, 8.827e-03, 1.876e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.122e-04, 0.000e+00, 0.00279 , 0.05401 
1.380e+05, 1.094e+05, 1.035e+05,  1.893e-04, 8.827e-03, 1.877e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.124e-04, 0.000e+00, 0.00279 , 0.05401 
1.383e+05, 1.094e+05, 1.035e+05,  1.893e-04, 8.827e-03, 1.877e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.127e-04, 0.000e+00, 0.00279 , 0.05401 
1.386e+05, 1.094e+05, 1.035e+05,  1.892e-04, 8.827e-03, 1.878e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.129e-04, 0.000e+00, 0.00279 , 0.05401 
1.389e+05, 1.094e+05, 1.035e+05,  1.892e-04, 8.827e-03, 1.878e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.131e-04, 0.000e+00, 0.00279 , 0.05401 
1.392e+05, 1.094e+05, 1.035e+05,  1.892e-04, 8.827e-03, 1.879e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.134e-04, 0.000e+00, 0.00279 , 0.05401 
1.395e+05, 1.094e+05, 1.035e+05,  1.892e-04, 8.827e-03, 1.879e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.136e-04, 0.000e+00, 0.00278 , 0.05401 
1.398e+05, 1.094e+05, 1.035e+05,  1.892e-04, 8.827e-03, 1.880e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.138e-04, 0.000e+00, 0.00278 , 0.05401 
1.401e+05, 1.094e+05, 1.035e+05,  1.892e-04, 8.827e-03, 1.880e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.140e-04, 0.000e+00, 0.00278 , 0.05401 
1.404e+05, 1.094e+05, 1.035e+05,  1.891e-04, 8.827e-03, 1.880e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.143e-04, 0.000e+00, 0.00278 , 0.05401 
1.407e+05, 1.094e+05, 1.035e+05,  1.891e-04, 8.827e-03, 1.881e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.145e-04, 0.000e+00, 0.00278 , 0.05401 
1.410e+05, 1.094e+05, 1.035e+05,  1.891e-04, 8.827e-03, 1.881e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.147e-04, 0.000e+00, 0.00278 , 0.05401 
1.413e+05, 1.094e+05, 1.035e+05,  1.891e-04, 8.827e-03, 1.882e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.150e-04, 0.000e+00, 0.00278 , 0.05401 
1.416e+05, 1.094e+05, 1.035e+05,  1.891e-04, 8.827e-03, 1.882e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.152e-04, 0.000e+00, 0.00278 , 0.05401 
1.419e+05, 1.094e+05, 1.035e+05,  1.891e-04, 8.827e-03, 1.883e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.154e-04, 0.000e+00, 0.00278 , 0.05401 
1.422e+05, 1.094e+05, 1.035e+05,  1.890e-04, 8.827e-03, 1.883e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.156e-04, 0.000e+00, 0.00278 , 0.05401 
1.425e+05, 1.094e+05, 1.035e+05,  1.890e-04, 8.827e-03, 1.883e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.159e-04, 0.000e+00, 0.00278 , 0.05401 
1.428e+05, 1.094e+05, 1.035e+05,  1.890e-04, 8.827e-03, 1.884e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.161e-04, 0.000e+00, 0.00278 , 0.05401 
1.431e+05, 1.094e+05, 1.035e+05,  1.890e-04, 8.827e-03, 1.884e-03, 9.016e-03,  0.000e+00, 0.000e+00, 1.163e-04, 0.000e+00, 0.00277 , 0.05401 
