#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
2.163e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.615e-04, 1.169e-03, 4.472e-04, 6.149e-05, 2.646e-04, 0.000e+00, 0.82422 , 0.00839 
2.166e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.615e-04, 1.169e-03, 4.472e-04, 6.140e-05, 2.645e-04, 0.000e+00, 0.82444 , 0.00839 
2.169e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.614e-04, 1.169e-03, 4.472e-04, 6.132e-05, 2.645e-04, 0.000e+00, 0.82465 , 0.00839 
2.172e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.613e-04, 1.169e-03, 4.472e-04, 6.124e-05, 2.645e-04, 0.000e+00, 0.82487 , 0.00839 
2.175e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.612e-04, 1.169e-03, 4.472e-04, 6.116e-05, 2.644e-04, 0.000e+00, 0.82508 , 0.00839 
2.178e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.611e-04, 1.169e-03, 4.472e-04, 6.107e-05, 2.644e-04, 0.000e+00, 0.82529 , 0.00839 
2.181e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.611e-04, 1.169e-03, 4.472e-04, 6.099e-05, 2.644e-04, 0.000e+00, 0.82551 , 0.00839 
2.184e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.610e-04, 1.169e-03, 4.472e-04, 6.090e-05, 2.644e-04, 0.000e+00, 0.82572 , 0.00839 
2.187e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.609e-04, 1.169e-03, 4.472e-04, 6.082e-05, 2.643e-04, 0.000e+00, 0.82593 , 0.00839 
2.190e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.608e-04, 1.169e-03, 4.472e-04, 6.074e-05, 2.643e-04, 0.000e+00, 0.82613 , 0.00839 
2.193e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.607e-04, 1.169e-03, 4.472e-04, 6.064e-05, 2.643e-04, 0.000e+00, 0.82634 , 0.00839 
2.196e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.607e-04, 1.169e-03, 4.472e-04, 6.054e-05, 2.643e-04, 0.000e+00, 0.82655 , 0.00839 
2.199e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.606e-04, 1.169e-03, 4.471e-04, 6.045e-05, 2.643e-04, 0.000e+00, 0.82676 , 0.00839 
2.202e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.605e-04, 1.169e-03, 4.471e-04, 6.035e-05, 2.643e-04, 0.000e+00, 0.82696 , 0.00839 
2.205e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.604e-04, 1.169e-03, 4.471e-04, 6.025e-05, 2.642e-04, 0.000e+00, 0.82717 , 0.00839 
2.208e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.604e-04, 1.169e-03, 4.471e-04, 6.015e-05, 2.642e-04, 0.000e+00, 0.82737 , 0.00839 
2.211e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.603e-04, 1.169e-03, 4.471e-04, 6.005e-05, 2.642e-04, 0.000e+00, 0.82758 , 0.00839 
2.214e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.602e-04, 1.169e-03, 4.471e-04, 5.996e-05, 2.642e-04, 0.000e+00, 0.82778 , 0.00839 
2.217e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.601e-04, 1.169e-03, 4.471e-04, 5.986e-05, 2.642e-04, 0.000e+00, 0.82798 , 0.00839 
2.220e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.601e-04, 1.169e-03, 4.471e-04, 5.976e-05, 2.642e-04, 0.000e+00, 0.82818 , 0.00839 
2.223e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.600e-04, 1.169e-03, 4.471e-04, 5.966e-05, 2.642e-04, 0.000e+00, 0.82838 , 0.00839 
2.226e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.599e-04, 1.169e-03, 4.471e-04, 5.956e-05, 2.642e-04, 0.000e+00, 0.82859 , 0.00839 
2.229e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.599e-04, 1.169e-03, 4.471e-04, 5.946e-05, 2.642e-04, 0.000e+00, 0.82879 , 0.00839 
2.232e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.598e-04, 1.169e-03, 4.471e-04, 5.936e-05, 2.642e-04, 0.000e+00, 0.82898 , 0.00839 
2.235e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.597e-04, 1.169e-03, 4.471e-04, 5.927e-05, 2.642e-04, 0.000e+00, 0.82919 , 0.00839 
2.238e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.597e-04, 1.169e-03, 4.471e-04, 5.918e-05, 2.641e-04, 0.000e+00, 0.82938 , 0.00839 
2.241e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.596e-04, 1.169e-03, 4.470e-04, 5.910e-05, 2.641e-04, 0.000e+00, 0.82958 , 0.00839 
2.244e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.596e-04, 1.169e-03, 4.470e-04, 5.903e-05, 2.641e-04, 0.000e+00, 0.82977 , 0.00839 
2.247e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.595e-04, 1.169e-03, 4.470e-04, 5.896e-05, 2.640e-04, 0.000e+00, 0.82997 , 0.00839 
2.250e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.595e-04, 1.169e-03, 4.470e-04, 5.890e-05, 2.640e-04, 0.000e+00, 0.83018 , 0.00839 
2.253e+05, 1.142e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.596e-04, 1.169e-03, 4.470e-04, 5.883e-05, 2.639e-04, 0.000e+00, 0.83040 , 0.00839 
2.256e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.596e-04, 1.169e-03, 4.470e-04, 5.876e-05, 2.639e-04, 0.000e+00, 0.83061 , 0.00839 
2.259e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.597e-04, 1.169e-03, 4.470e-04, 5.869e-05, 2.639e-04, 0.000e+00, 0.83085 , 0.00839 
2.262e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.598e-04, 1.169e-03, 4.470e-04, 5.863e-05, 2.638e-04, 0.000e+00, 0.83107 , 0.00839 
2.265e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.598e-04, 1.169e-03, 4.470e-04, 5.856e-05, 2.638e-04, 0.000e+00, 0.83129 , 0.00839 
2.268e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.599e-04, 1.169e-03, 4.470e-04, 5.849e-05, 2.637e-04, 0.000e+00, 0.83151 , 0.00839 
2.271e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.600e-04, 1.169e-03, 4.469e-04, 5.843e-05, 2.637e-04, 0.000e+00, 0.83173 , 0.00839 
2.274e+05, 1.141e+05, 1.083e+05,  2.338e-03, 0.000e+00, 4.601e-04, 1.169e-03, 4.469e-04, 5.836e-05, 2.636e-04, 0.000e+00, 0.83195 , 0.00839 
2.277e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.602e-04, 1.169e-03, 4.469e-04, 5.829e-05, 2.636e-04, 0.000e+00, 0.83216 , 0.00839 
2.280e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.603e-04, 1.169e-03, 4.469e-04, 5.823e-05, 2.636e-04, 0.000e+00, 0.83238 , 0.00839 
2.283e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.604e-04, 1.169e-03, 4.469e-04, 5.816e-05, 2.635e-04, 0.000e+00, 0.83259 , 0.00839 
2.286e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.605e-04, 1.169e-03, 4.469e-04, 5.809e-05, 2.635e-04, 0.000e+00, 0.83281 , 0.00839 
2.289e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.607e-04, 1.169e-03, 4.469e-04, 5.803e-05, 2.635e-04, 0.000e+00, 0.83302 , 0.00839 
2.292e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.608e-04, 1.169e-03, 4.469e-04, 5.796e-05, 2.634e-04, 0.000e+00, 0.83323 , 0.00839 
2.295e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.609e-04, 1.169e-03, 4.469e-04, 5.790e-05, 2.634e-04, 0.000e+00, 0.83345 , 0.00839 
2.298e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.610e-04, 1.169e-03, 4.469e-04, 5.783e-05, 2.633e-04, 0.000e+00, 0.83366 , 0.00839 
2.301e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.611e-04, 1.169e-03, 4.468e-04, 5.776e-05, 2.633e-04, 0.000e+00, 0.83387 , 0.00839 
2.304e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.612e-04, 1.168e-03, 4.468e-04, 5.770e-05, 2.633e-04, 0.000e+00, 0.83408 , 0.00839 
2.307e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.613e-04, 1.168e-03, 4.468e-04, 5.763e-05, 2.632e-04, 0.000e+00, 0.83429 , 0.00839 
2.310e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.615e-04, 1.168e-03, 4.468e-04, 5.756e-05, 2.632e-04, 0.000e+00, 0.83450 , 0.00839 
2.313e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.616e-04, 1.168e-03, 4.468e-04, 5.749e-05, 2.632e-04, 0.000e+00, 0.83471 , 0.00839 
2.316e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.617e-04, 1.168e-03, 4.468e-04, 5.743e-05, 2.631e-04, 0.000e+00, 0.83492 , 0.00839 
2.319e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.618e-04, 1.168e-03, 4.468e-04, 5.736e-05, 2.631e-04, 0.000e+00, 0.83513 , 0.00839 
2.322e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.618e-04, 1.168e-03, 4.468e-04, 5.728e-05, 2.631e-04, 0.000e+00, 0.83534 , 0.00839 
2.325e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.619e-04, 1.168e-03, 4.468e-04, 5.720e-05, 2.631e-04, 0.000e+00, 0.83554 , 0.00839 
2.328e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.620e-04, 1.168e-03, 4.468e-04, 5.713e-05, 2.630e-04, 0.000e+00, 0.83575 , 0.00839 
2.331e+05, 1.141e+05, 1.083e+05,  2.337e-03, 0.000e+00, 4.621e-04, 1.168e-03, 4.468e-04, 5.705e-05, 2.630e-04, 0.000e+00, 0.83596 , 0.00839 
2.334e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.622e-04, 1.168e-03, 4.467e-04, 5.697e-05, 2.630e-04, 0.000e+00, 0.83616 , 0.00839 
2.337e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.623e-04, 1.168e-03, 4.467e-04, 5.689e-05, 2.630e-04, 0.000e+00, 0.83636 , 0.00839 
2.340e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.623e-04, 1.168e-03, 4.467e-04, 5.682e-05, 2.629e-04, 0.000e+00, 0.83657 , 0.00839 
2.343e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.624e-04, 1.168e-03, 4.467e-04, 5.674e-05, 2.629e-04, 0.000e+00, 0.83677 , 0.00839 
2.346e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.625e-04, 1.168e-03, 4.467e-04, 5.666e-05, 2.629e-04, 0.000e+00, 0.83697 , 0.00839 
2.349e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.625e-04, 1.168e-03, 4.467e-04, 5.658e-05, 2.629e-04, 0.000e+00, 0.83717 , 0.00839 
2.352e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.626e-04, 1.168e-03, 4.467e-04, 5.651e-05, 2.628e-04, 0.000e+00, 0.83738 , 0.00839 
2.355e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.627e-04, 1.168e-03, 4.467e-04, 5.643e-05, 2.628e-04, 0.000e+00, 0.83758 , 0.00839 
2.358e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.627e-04, 1.168e-03, 4.467e-04, 5.635e-05, 2.628e-04, 0.000e+00, 0.83778 , 0.00839 
2.361e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.628e-04, 1.168e-03, 4.467e-04, 5.628e-05, 2.628e-04, 0.000e+00, 0.83798 , 0.00839 
2.364e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.628e-04, 1.168e-03, 4.467e-04, 5.620e-05, 2.627e-04, 0.000e+00, 0.83817 , 0.00839 
2.367e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.629e-04, 1.168e-03, 4.467e-04, 5.612e-05, 2.627e-04, 0.000e+00, 0.83837 , 0.00839 
2.370e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.629e-04, 1.168e-03, 4.467e-04, 5.605e-05, 2.627e-04, 0.000e+00, 0.83857 , 0.00839 
2.373e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.630e-04, 1.168e-03, 4.466e-04, 5.597e-05, 2.627e-04, 0.000e+00, 0.83876 , 0.00839 
2.376e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.630e-04, 1.168e-03, 4.466e-04, 5.589e-05, 2.626e-04, 0.000e+00, 0.83896 , 0.00839 
2.379e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.631e-04, 1.168e-03, 4.466e-04, 5.588e-05, 2.625e-04, 0.000e+00, 0.83916 , 0.00839 
2.382e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.631e-04, 1.168e-03, 4.466e-04, 5.587e-05, 2.624e-04, 0.000e+00, 0.83935 , 0.00839 
2.385e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.631e-04, 1.168e-03, 4.466e-04, 5.586e-05, 2.623e-04, 0.000e+00, 0.83955 , 0.00839 
2.388e+05, 1.141e+05, 1.083e+05,  2.336e-03, 0.000e+00, 4.632e-04, 1.168e-03, 4.466e-04, 5.585e-05, 2.622e-04, 0.000e+00, 0.83974 , 0.00839 
2.391e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.632e-04, 1.168e-03, 4.466e-04, 5.584e-05, 2.621e-04, 0.000e+00, 0.83994 , 0.00839 
2.394e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.632e-04, 1.168e-03, 4.466e-04, 5.583e-05, 2.620e-04, 0.000e+00, 0.84013 , 0.00839 
2.397e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.632e-04, 1.168e-03, 4.466e-04, 5.582e-05, 2.619e-04, 0.000e+00, 0.84032 , 0.00839 
2.400e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.633e-04, 1.168e-03, 4.466e-04, 5.581e-05, 2.618e-04, 0.000e+00, 0.84051 , 0.00839 
2.403e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.633e-04, 1.168e-03, 4.466e-04, 5.580e-05, 2.617e-04, 0.000e+00, 0.84070 , 0.00839 
2.406e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.633e-04, 1.168e-03, 4.466e-04, 5.578e-05, 2.616e-04, 0.000e+00, 0.84089 , 0.00839 
2.409e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.633e-04, 1.168e-03, 4.466e-04, 5.577e-05, 2.614e-04, 0.000e+00, 0.84109 , 0.00839 
2.412e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.633e-04, 1.168e-03, 4.466e-04, 5.576e-05, 2.613e-04, 0.000e+00, 0.84127 , 0.00839 
2.415e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.168e-03, 4.465e-04, 5.575e-05, 2.612e-04, 0.000e+00, 0.84146 , 0.00839 
2.418e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.574e-05, 2.611e-04, 0.000e+00, 0.84165 , 0.00839 
2.421e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.573e-05, 2.610e-04, 0.000e+00, 0.84184 , 0.00839 
2.424e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.571e-05, 2.609e-04, 0.000e+00, 0.84203 , 0.00839 
2.427e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.570e-05, 2.608e-04, 0.000e+00, 0.84222 , 0.00839 
2.430e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.569e-05, 2.607e-04, 0.000e+00, 0.84241 , 0.00839 
2.433e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.568e-05, 2.606e-04, 0.000e+00, 0.84259 , 0.00839 
2.436e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.566e-05, 2.605e-04, 0.000e+00, 0.84278 , 0.00839 
2.439e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.565e-05, 2.604e-04, 0.000e+00, 0.84297 , 0.00839 
2.442e+05, 1.141e+05, 1.083e+05,  2.335e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.563e-05, 2.604e-04, 0.000e+00, 0.84315 , 0.00839 
2.445e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.561e-05, 2.603e-04, 0.000e+00, 0.84334 , 0.00839 
2.448e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.560e-05, 2.602e-04, 0.000e+00, 0.84352 , 0.00839 
2.451e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.558e-05, 2.601e-04, 0.000e+00, 0.84371 , 0.00839 
2.454e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.465e-04, 5.556e-05, 2.600e-04, 0.000e+00, 0.84389 , 0.00839 
2.457e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.464e-04, 5.553e-05, 2.599e-04, 0.000e+00, 0.84407 , 0.00839 
2.460e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.464e-04, 5.551e-05, 2.598e-04, 0.000e+00, 0.84425 , 0.00839 
2.463e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.634e-04, 1.167e-03, 4.464e-04, 5.549e-05, 2.598e-04, 0.000e+00, 0.84443 , 0.00839 
2.466e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.633e-04, 1.167e-03, 4.464e-04, 5.547e-05, 2.597e-04, 0.000e+00, 0.84462 , 0.00839 
2.469e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.633e-04, 1.167e-03, 4.464e-04, 5.544e-05, 2.596e-04, 0.000e+00, 0.84480 , 0.00839 
2.472e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.633e-04, 1.167e-03, 4.464e-04, 5.542e-05, 2.595e-04, 0.000e+00, 0.84497 , 0.00839 
2.475e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.633e-04, 1.167e-03, 4.464e-04, 5.539e-05, 2.594e-04, 0.000e+00, 0.84515 , 0.00839 
2.478e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.633e-04, 1.167e-03, 4.464e-04, 5.536e-05, 2.594e-04, 0.000e+00, 0.84533 , 0.00839 
2.481e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.633e-04, 1.167e-03, 4.464e-04, 5.533e-05, 2.593e-04, 0.000e+00, 0.84551 , 0.00839 
2.484e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.632e-04, 1.167e-03, 4.464e-04, 5.531e-05, 2.592e-04, 0.000e+00, 0.84569 , 0.00839 
2.487e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.632e-04, 1.167e-03, 4.464e-04, 5.528e-05, 2.591e-04, 0.000e+00, 0.84586 , 0.00839 
2.490e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.632e-04, 1.167e-03, 4.464e-04, 5.525e-05, 2.591e-04, 0.000e+00, 0.84604 , 0.00839 
2.493e+05, 1.141e+05, 1.083e+05,  2.334e-03, 0.000e+00, 4.632e-04, 1.167e-03, 4.464e-04, 5.522e-05, 2.590e-04, 0.000e+00, 0.84621 , 0.00839 
2.496e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.632e-04, 1.167e-03, 4.463e-04, 5.518e-05, 2.589e-04, 0.000e+00, 0.84639 , 0.00839 
2.499e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.631e-04, 1.167e-03, 4.463e-04, 5.515e-05, 2.589e-04, 0.000e+00, 0.84656 , 0.00839 
2.502e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.631e-04, 1.167e-03, 4.463e-04, 5.512e-05, 2.588e-04, 0.000e+00, 0.84674 , 0.00839 
2.505e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.631e-04, 1.167e-03, 4.463e-04, 5.509e-05, 2.587e-04, 0.000e+00, 0.84691 , 0.00839 
2.508e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.631e-04, 1.167e-03, 4.463e-04, 5.505e-05, 2.587e-04, 0.000e+00, 0.84708 , 0.00839 
2.511e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.631e-04, 1.167e-03, 4.463e-04, 5.502e-05, 2.586e-04, 0.000e+00, 0.84725 , 0.00839 
2.514e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.630e-04, 1.167e-03, 4.463e-04, 5.499e-05, 2.586e-04, 0.000e+00, 0.84742 , 0.00839 
2.517e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.630e-04, 1.167e-03, 4.463e-04, 5.495e-05, 2.585e-04, 0.000e+00, 0.84760 , 0.00839 
2.520e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.630e-04, 1.167e-03, 4.463e-04, 5.492e-05, 2.584e-04, 0.000e+00, 0.84777 , 0.00839 
2.523e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.630e-04, 1.166e-03, 4.463e-04, 5.489e-05, 2.584e-04, 0.000e+00, 0.84794 , 0.00839 
2.526e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.629e-04, 1.166e-03, 4.463e-04, 5.485e-05, 2.583e-04, 0.000e+00, 0.84811 , 0.00839 
2.529e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.629e-04, 1.166e-03, 4.463e-04, 5.482e-05, 2.582e-04, 0.000e+00, 0.84828 , 0.00839 
2.532e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.629e-04, 1.166e-03, 4.462e-04, 5.479e-05, 2.582e-04, 0.000e+00, 0.84845 , 0.00839 
2.535e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.629e-04, 1.166e-03, 4.462e-04, 5.475e-05, 2.581e-04, 0.000e+00, 0.84861 , 0.00839 
2.538e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.628e-04, 1.166e-03, 4.462e-04, 5.471e-05, 2.580e-04, 0.000e+00, 0.84878 , 0.00839 
2.541e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.628e-04, 1.166e-03, 4.462e-04, 5.467e-05, 2.580e-04, 0.000e+00, 0.84895 , 0.00839 
2.544e+05, 1.141e+05, 1.083e+05,  2.333e-03, 0.000e+00, 4.628e-04, 1.166e-03, 4.462e-04, 5.463e-05, 2.579e-04, 0.000e+00, 0.84912 , 0.00839 
2.547e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.627e-04, 1.166e-03, 4.462e-04, 5.459e-05, 2.578e-04, 0.000e+00, 0.84928 , 0.00839 
2.550e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.627e-04, 1.166e-03, 4.462e-04, 5.455e-05, 2.578e-04, 0.000e+00, 0.84945 , 0.00839 
2.553e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.627e-04, 1.166e-03, 4.462e-04, 5.451e-05, 2.577e-04, 0.000e+00, 0.84961 , 0.00839 
2.556e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.627e-04, 1.166e-03, 4.462e-04, 5.447e-05, 2.576e-04, 0.000e+00, 0.84978 , 0.00839 
2.559e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.626e-04, 1.166e-03, 4.462e-04, 5.442e-05, 2.576e-04, 0.000e+00, 0.84994 , 0.00839 
2.562e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.626e-04, 1.166e-03, 4.462e-04, 5.438e-05, 2.575e-04, 0.000e+00, 0.85011 , 0.00839 
2.565e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.626e-04, 1.166e-03, 4.462e-04, 5.434e-05, 2.574e-04, 0.000e+00, 0.85027 , 0.00839 
2.568e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.625e-04, 1.166e-03, 4.462e-04, 5.430e-05, 2.574e-04, 0.000e+00, 0.85044 , 0.00839 
2.571e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.625e-04, 1.166e-03, 4.462e-04, 5.425e-05, 2.573e-04, 0.000e+00, 0.85060 , 0.00839 
2.574e+05, 1.141e+05, 1.083e+05,  2.332e-03, 0.000e+00, 4.625e-04, 1.166e-03, 4.462e-04, 5.421e-05, 2.573e-04, 0.000e+00, 0.85076 , 0.00839 
